"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL4073624";"";"0";"438.49";"0";"0.54";"11d";"N#Cc1ccc(-n2nc(C(=O)N3CCC[C@@H](N)C3)cc2OCC(=O)N2CCOCC2)cc1";"IC50";"'='";"1500.0";"nM";"5.82";"";"";"UO_0000065";"13.28";"0.25";"5.28";"4.60";"False";"CHEMBL4022410";"Inhibition of human recombinant N-terminal truncated LSD1 (151 to 852 residues) expressed in Escherichia coli using Histone H3(1 to 21)K4(Me1) biotin peptide as substrate incubated for 30 mins by TR-FRET assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4020789";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";""
"CHEMBL4103503";"";"0";"407.43";"0";"1.58";"11m";"Cc1nc(COc2cc(C(=O)N3CCC[C@@H](N)C3)nn2-c2ccc(C#N)cc2)no1";"Kd";"'='";"34.0";"nM";"7.47";"";"";"UO_0000065";"18.33";"0.34";"5.89";"5.49";"False";"CHEMBL4022411";"Reversible inhibition of human recombinant N-terminal truncated LSD1 (151 to 852 residues) expressed in Escherichia coli by SPR analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4020789";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";""
"CHEMBL4069461";"";"0";"432.48";"0";"2.44";"15e";"Cc1cc(COc2cc(C(=O)N3C[C@@H]4CCCN[C@@H]4C3)nn2-c2ccc(C#N)cc2)on1";"Kd";"'='";"140.0";"nM";"6.85";"";"";"UO_0000065";"15.85";"0.29";"4.41";"6.28";"False";"CHEMBL4022411";"Reversible inhibition of human recombinant N-terminal truncated LSD1 (151 to 852 residues) expressed in Escherichia coli by SPR analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4020789";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";""
"CHEMBL3134320";"";"0";"246.34";"0";"3.71";"12j";"CC(=O)c1csc(Nc2c(C)cccc2C)n1";"Inhibition";"'='";"17.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3135661";"Inhibition of LSD1 (unknown origin) using histone H3 (1 to 21) K4(Me1)-biotin peptide as substrate at 125 uM after 30 mins by HTRF assay relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3132811";"1";"Scientific Literature";"MedChemComm";"2013";"None";""
"CHEMBL3134311";"";"0";"238.74";"0";"4.10";"12a";"CCc1csc(Nc2ccc(Cl)cc2)n1";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3135661";"Inhibition of LSD1 (unknown origin) using histone H3 (1 to 21) K4(Me1)-biotin peptide as substrate at 125 uM after 30 mins by HTRF assay relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3132811";"1";"Scientific Literature";"MedChemComm";"2013";"None";""
"CHEMBL3134322";"";"0";"234.28";"0";"2.79";"12l";"CC(=O)c1csc(Nc2ccc(O)cc2)n1";"Inhibition";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3135661";"Inhibition of LSD1 (unknown origin) using histone H3 (1 to 21) K4(Me1)-biotin peptide as substrate at 125 uM after 30 mins by HTRF assay relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3132811";"1";"Scientific Literature";"MedChemComm";"2013";"None";""
"CHEMBL3134315";"";"0";"218.28";"0";"3.09";"12e";"CC(=O)c1csc(Nc2ccccc2)n1";"Inhibition";"'='";"2.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3135661";"Inhibition of LSD1 (unknown origin) using histone H3 (1 to 21) K4(Me1)-biotin peptide as substrate at 125 uM after 30 mins by HTRF assay relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3132811";"1";"Scientific Literature";"MedChemComm";"2013";"None";""
"CHEMBL2440557";"";"0";"437.64";"0";"3.97";"59";"Cc1ccc(Cn2cc(CSC(=S)N3CCN(Cc4ccccc4)CC3)nn2)cc1";"IC50";"'>'";"125000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2443630";"Inhibition of human recombinant LSD1 (157 to 852 aa) expressed in Escherichia coli BL21(DE) using H3K4me2 as substrate by fluorescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2440118";"1";"Scientific Literature";"J. Med. Chem.";"2013";"None";""
"CHEMBL1795980";"";"0";"275.30";"0";"3.36";"9, S2101";"NC1CC1c1cc(F)cc(F)c1OCc1ccccc1";"Ratio";"'='";"4560.0";"/M/s";"";"";"";"";"";"";"";"";"False";"CHEMBL1942528";"Ratio of Kinact to Ki for LSD1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1938384";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL2169921";"";"0";"429.52";"0";"3.98";"MC2580";"N[C@@H]1C[C@H]1c1ccc(NC(=O)C(Cc2ccccc2)NC(=O)OCc2ccccc2)cc1";"FC";"'='";"6.0";"";"";"";"";"";"";"";"";"";"False";"CHEMBL3388877";"Inhibition of KDM1A in human NB4 cells assessed as increase in Gfi-1b mRNA expression incubated for 24 hrs by quantitative RT-PCR method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NB-4";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351849";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"CHEMBL3308423";""
"CHEMBL1186092";"";"0";"147.22";"0";"1.75";"3";"NC[C@@H]1C[C@H]1c1ccccc1";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3388872";"Inhibition of human recombinant KDM1A/CoREST expressed in Escherichia coli assessed as reduction in H2O2 release at 100 uM using synthetic mono-methylated H3-K4 peptide (21 amino acids) substrate by horseradish peroxidase coupled enzyme assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351849";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"None";""
"CHEMBL3330330";"";"0";"211.74";"0";"2.67";"19c";"CCC[C@@]1(N)C[C@H]1c1ccccc1.Cl";"FC";"'='";"5.4";"";"";"";"";"";"";"";"";"";"False";"CHEMBL3388875";"Inhibition of KDM1A in human NB4 cells assessed as increase in Gfi-1b mRNA expression at biochemical IC50 level incubated for 24 hrs by quantitative RT-PCR method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NB-4";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351849";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"CHEMBL3308423";""
"CHEMBL4076163";"";"0";"406.45";"0";"2.18";"11o";"Cc1cc(COc2cc(C(=O)N3CCC[C@@H](N)C3)nn2-c2ccc(C#N)cc2)on1";"IC50";"'='";"1900.0";"nM";"5.72";"";"";"UO_0000065";"14.08";"0.26";"3.54";"4.64";"False";"CHEMBL4022417";"Inhibition of LSD1 in human THP1 cells assessed as upregulation of CD86 levels by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4020789";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";""
"CHEMBL3216927";"";"0";"710.89";"2";"6.73";"20";"Cl.Cl.S=C(NCCCNCCCNC(=S)NCCC(c1ccccc1)c1ccccc1)NCCC(c1ccccc1)c1ccccc1";"Activity";"'='";"92.2";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1119016";"Inhibition of N-terminal histidine-tagged full length human recombinant LSD1 expressed in Escherichia coli BL2 (DE3) assessed as residual activity at 10 uM by chemiluminescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155444";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None";""
"CHEMBL3144166";"";"0";"711.87";"3";"5.84";"28";"Cl.Cl.S=C(NCCCNCCCNCCCNC(=S)NC(c1ccccc1)c1ccccc1)NC(c1ccccc1)c1ccccc1";"Activity";"'='";"51.1";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1119016";"Inhibition of N-terminal histidine-tagged full length human recombinant LSD1 expressed in Escherichia coli BL2 (DE3) assessed as residual activity at 10 uM by chemiluminescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155444";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None";""
"CHEMBL3144163";"";"0";"796.04";"3";"7.49";"25";"Cl.Cl.S=C(NCCCNCCCCCCCNCCCNC(=S)NCC(c1ccccc1)c1ccccc1)NCC(c1ccccc1)c1ccccc1";"FC";"'='";"17.4";"";"";"";"";"";"";"";"";"";"False";"CHEMBL1119022";"Inhibition of LSD1 in human HCT116 cells assessed as increase in cellular histone 3 dimethyllysine 4 level relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HCT-116";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155444";"1";"Scientific Literature";"J. Med. Chem.";"2010";"CHEMBL3308372";""
"CHEMBL3651600";"";"0";"367.47";"0";"2.71";"BDBM101287";"CN1CCN(C(=O)CN[C@H]2C[C@@H]2c2ccc(-c3ccc(F)cc3)cc2)CC1";"Ki";"'='";"42.0";"nM";"7.38";"";"218646";"UO_0000065";"20.07";"0.37";"4.67";"20.73";"False";"CHEMBL3707803";"Biological Assay: Biological assay using monoamine oxidase or LSD1.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639147";"37";"BindingDB Database";"";"2013";"None";""
"CHEMBL2182003";"";"0";"237.26";"0";"1.16";"27";"CCOc1ccccc1NC(=O)C/C(N)=N/O";"FC";"'='";"2.06";"";"";"";"";"";"";"";"";"";"False";"CHEMBL2182197";"Inhibition of LSD1 in human Calu6 cells assessed as increase in GATA4 mRNA expression at 10 uM after 24 hrs by qPCR analysis relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Calu-6";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2177075";"1";"Scientific Literature";"J. Med. Chem.";"2012";"CHEMBL3307639";""
"CHEMBL2181960";"";"0";"225.27";"0";"1.05";"23";"N/C(CC(=O)Nc1ccccc1S)=N\O";"FC";"'='";"1.69";"";"";"";"";"";"";"";"";"";"False";"CHEMBL2182198";"Inhibition of LSD1 in human Calu6 cells assessed as increase in GATA4 mRNA expression at 10 uM after 48 hrs by qPCR analysis relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Calu-6";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2177075";"1";"Scientific Literature";"J. Med. Chem.";"2012";"CHEMBL3307639";""
"CHEMBL4204049";"";"0";"416.47";"0";"3.11";"4q";"CCN(CC)c1ccc(/C=N/NC(=O)CN[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c(O)c1";"Inhibition";"";"";"";"";"";"Dose-dependent effect";"";"";"";"";"";"False";"CHEMBL4180200";"Inhibition of LSD1 in human MGC803 cells assessed as increase in K3K4me1 level after 4 days by immunofluorescence analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4177612";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";""
"CHEMBL2181945";"";"0";"299.78";"0";"1.30";"8";"Cl.N=C(N)SCCCN1C(=O)c2ccccc2C1=O";"Inhibition";"";"";"";"";"";"Active";"";"";"";"";"";"False";"CHEMBL2184300";"Inhibition of LSD1 in human Calu6 cells assessed as increase in H3K4me2 at 10 uM after 24 hrs by Western blot method relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Calu-6";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2177075";"1";"Scientific Literature";"J. Med. Chem.";"2012";"CHEMBL3307639";""
"CHEMBL225304";"PIMAGEDINE";"1";"74.09";"0";"-1.87";"AG";"NN=C(N)N";"Inhibition";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL2182204";"Inhibition of LSD1 in human Calu6 cells assessed as expression of SFRP2 mRNA at 1 uM after 24 hrs by qPCR analysis relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Calu-6";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2177075";"1";"Scientific Literature";"J. Med. Chem.";"2012";"CHEMBL3307639";""
"CHEMBL4215041";"";"0";"2563.17";"None";"None";"27";"CCCCCCCCCC(=O)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)CNC(=O)[C@@H](NC(=O)[C@@H]1CCC(=O)NCCCC[C@H](NC(=O)[C@H](CCSC)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)N)[C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N1)[C@@H](C)O)C(N)=O";"Inhibition";"";"";"";"";"";"Active";"";"";"";"";"";"False";"CHEMBL4197218";"Inhibition of LSD1 in human NCI-H526 cells assessed as increase in H3K4me2 marks at promoter of FEZ1 at 100 uM after 48 hrs by ChIP-qPCr method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H526";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196023";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
"CHEMBL4162448";"";"0";"278.83";"0";"2.18";"(+/-)-19a";"Cl.N[C@H]1CC[C@H](N[C@@H]2[C@H]3Cc4ccccc4[C@H]32)CC1";"IC50";"'='";"270.0";"nM";"6.57";"";"";"UO_0000065";"27.10";"0.50";"4.39";"17.26";"False";"CHEMBL4135161";"Inhibition of human recombinant N-terminal His/GST-tagged LSD1 (172 to 852 residues) expressed in baculovirus infected insect cells using biotin-labeled H3K4me2 (1 to 24 residues) as substrate after 1 hr by TR-FRET assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130492";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";""
"CHEMBL4166524";"";"0";"275.75";"0";"3.09";"(+/-)-28a";"Cl.N[C@@H]1[C@H]2Cc3cc(-c4ccc(F)cc4)ccc3[C@H]21";"IC50";"'='";"1090.0";"nM";"5.96";"";"";"UO_0000065";"24.92";"0.45";"2.87";"22.92";"False";"CHEMBL4135161";"Inhibition of human recombinant N-terminal His/GST-tagged LSD1 (172 to 852 residues) expressed in baculovirus infected insect cells using biotin-labeled H3K4me2 (1 to 24 residues) as substrate after 1 hr by TR-FRET assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130492";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";""
"CHEMBL3759201";"";"0";"383.50";"0";"4.97";"17";"Cc1ccc(-c2ncc(OCC3CCNCC3)cc2-c2ccc(C#N)cc2)cc1";"Ki";"'='";"29.0";"nM";"7.54";"";"";"UO_0000065";"19.65";"0.35";"2.57";"13.01";"True";"CHEMBL3760805";"Inhibition of recombinant human GST-tagged LSD1 catalytic domain (172 to 833 residues) using dimethylated H3K4 peptide substrate preincubated for 10 mins followed by substrate addition by HPLC-MS analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3758149";"1";"Scientific Literature";"J. Med. Chem.";"2016";"None";""
"CHEMBL4170367";"";"0";"278.83";"0";"2.18";"(+/-)-19b";"Cl.N[C@H]1CC[C@H](N[C@H]2[C@H]3Cc4ccccc4[C@H]32)CC1";"IC50";"'='";"2.2";"nM";"8.66";"";"";"UO_0000065";"35.72";"0.66";"6.48";"22.75";"False";"CHEMBL4135161";"Inhibition of human recombinant N-terminal His/GST-tagged LSD1 (172 to 852 residues) expressed in baculovirus infected insect cells using biotin-labeled H3K4me2 (1 to 24 residues) as substrate after 1 hr by TR-FRET assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130492";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";""
"CHEMBL3758636";"";"0";"384.48";"0";"4.37";"26";"Cc1ccc(-c2ncc(OCC3CCNCC3)cc2-c2ccc(C#N)cc2)cn1";"Ki";"'='";"380.0";"nM";"6.42";"";"";"UO_0000065";"16.70";"0.30";"2.05";"9.06";"False";"CHEMBL3760805";"Inhibition of recombinant human GST-tagged LSD1 catalytic domain (172 to 833 residues) using dimethylated H3K4 peptide substrate preincubated for 10 mins followed by substrate addition by HPLC-MS analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3758149";"1";"Scientific Literature";"J. Med. Chem.";"2016";"None";""
"CHEMBL4285786";"";"0";"259.30";"0";"3.61";"7n";"Fc1ccc(CN[C@H]2C[C@@H]2c2ccccc2)cc1F";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"27.00";"0.50";"3.39";"58.19";"False";"CHEMBL4253672";"Inhibition of GST-tagged LSD1 (2 to 852 residues) (unknown origin) expressed in baculovirus infected sf9 cells preincubated for 15 mins followed by H3K4me2 substrate addition measured after 60 mins by amplex red reagent based HRP enzyme coupled fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251603";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
"CHEMBL4287563";"";"0";"266.34";"0";"2.43";"8a";"NC(=O)c1cccc(CN[C@H]2C[C@@H]2c2ccccc2)c1";"IC50";"'='";"91.0";"nM";"7.04";"";"";"UO_0000065";"26.44";"0.48";"4.61";"12.77";"False";"CHEMBL4253672";"Inhibition of GST-tagged LSD1 (2 to 852 residues) (unknown origin) expressed in baculovirus infected sf9 cells preincubated for 15 mins followed by H3K4me2 substrate addition measured after 60 mins by amplex red reagent based HRP enzyme coupled fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251603";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
"CHEMBL4466585";"";"0";"306.34";"0";"4.35";"4l";"Nc1cccc(/C=C/c2ccc(O)c(-c3cc(F)ccn3)c2)c1";"Inhibition";"'='";"30.28";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4310661";"Inhibition of full length LSD1 (unknown origin) expressed in Escherichia coli BL21 (DE) at 10 uM using H3K4me2 peptide as substrate after 30 mins by fluorescence assay relative to control";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4308871";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";""
"CHEMBL3651563";"";"0";"244.34";"0";"1.80";"BDBM101248";"CC(N[C@H]1C[C@@H]1c1ccccc1)C(=O)NC1CC1";"Ki";"'='";"4070.0";"nM";"5.39";"";"218610";"UO_0000065";"22.06";"0.41";"3.59";"13.11";"False";"CHEMBL3707803";"Biological Assay: Biological assay using monoamine oxidase or LSD1.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639147";"37";"BindingDB Database";"";"2013";"None";""
"CHEMBL2181958";"";"0";"207.23";"0";"1.07";"21";"Cc1ccccc1NC(=O)C/C(N)=N/O";"Inhibition";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL2184300";"Inhibition of LSD1 in human Calu6 cells assessed as increase in H3K4me2 at 10 uM after 24 hrs by Western blot method relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Calu-6";"None";"";"";"";"CHEMBL6136";"Lysine-specific histone demethylase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2177075";"1";"Scientific Literature";"J. Med. Chem.";"2012";"CHEMBL3307639";""
